student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility
6940,20,female,general,jharkhand,engineering,cet,9,90.79,6,0.411,rejected,no
6941,20,female,sc,chhattisgarh,pharmacy,cet,190,81.89,7,0.486,rejected,no
6942,18,male,obc,madhya pradesh,medical,neet,467,61.53,1,0.416,admitted,no
6943,19,male,sc,tripura,science,none,0,68.91,10,0.318,admitted,yes
6944,18,other,sc,jharkhand,architecture,none,0,80.21,7,0.346,rejected,no
6945,20,male,sc,madhya pradesh,pharmacy,cet,53,62.61,0,0.127,rejected,no
6946,19,other,ews,jharkhand,commerce,none,0,66.63,5,0.211,rejected,no
6947,18,other,ews,tamil nadu,agriculture,cet,75,87.67,8,0.469,rejected,no
6948,18,female,general,nagaland,nursing,cet,25,52.55,10,0.216,admitted,yes
6949,18,female,st,mizoram,medical,neet,630,84.27,0,0.673,rejected,no
6950,19,female,obc,nagaland,science,cet,76,67.54,1,0.196,rejected,no
6951,19,male,st,karnataka,engineering,jee,276,62.54,4,0.349,rejected,no
6952,18,female,sc,sikkim,medical,neet,362,64.73,0,0.35,rejected,no
6953,20,female,ews,meghalaya,arts,none,0,94.73,1,0.342,admitted,yes
6954,20,female,ews,arunachal pradesh,engineering,cet,27,93.06,1,0.349,rejected,no
6955,18,male,general,jharkhand,nursing,cet,161,75.29,6,0.4,rejected,no
6956,20,other,general,tamil nadu,management,none,0,61.44,5,0.173,rejected,no
6957,17,female,general,gujarat,engineering,cet,41,94.38,5,0.44,rejected,no
6958,20,male,st,tripura,commerce,none,0,62.09,6,0.196,rejected,no
6959,18,other,obc,sikkim,management,none,0,74.27,4,0.248,rejected,no
6960,19,other,st,uttar pradesh,commerce,none,0,74.28,4,0.248,admitted,no
6961,18,female,obc,rajasthan,law,none,0,80.37,3,0.275,admitted,no
6962,18,male,obc,bihar,medical,neet,350,82.09,6,0.577,rejected,no
6963,18,other,st,chhattisgarh,agriculture,cet,11,84.27,2,0.292,rejected,no
6964,19,male,st,madhya pradesh,engineering,cet,131,87.69,9,0.525,admitted,yes
6965,17,male,sc,jharkhand,medical,neet,600,65.26,6,0.623,admitted,no
6966,20,other,sc,tripura,science,cet,119,91.9,9,0.547,rejected,no
6967,20,male,st,tamil nadu,arts,none,0,80.08,9,0.381,admitted,yes
6968,19,male,general,punjab,arts,none,0,99.02,1,0.374,admitted,yes
6969,19,other,sc,tripura,management,none,0,77.79,3,0.256,rejected,no
6970,19,male,obc,arunachal pradesh,architecture,cet,124,90.69,4,0.451,rejected,no
6971,17,other,general,odisha,engineering,cet,90,55.08,6,0.206,rejected,no
6972,19,male,obc,tamil nadu,medical,neet,634,51.98,1,0.49,admitted,no
6973,17,other,general,uttar pradesh,commerce,none,0,59.53,5,0.16,rejected,no
6974,19,other,obc,sikkim,arts,none,0,62.28,3,0.143,rejected,no
6975,18,male,general,sikkim,computer applications,none,0,92.44,7,0.435,rejected,no
6976,19,female,st,rajasthan,nursing,none,0,63.17,7,0.222,rejected,no
6977,20,other,obc,bihar,commerce,none,0,56.44,10,0.228,rejected,no
6978,17,male,st,karnataka,management,none,0,54.56,5,0.123,rejected,no
6979,19,other,st,tamil nadu,commerce,none,0,55.35,5,0.129,rejected,no
6980,18,female,ews,mizoram,nursing,cet,159,82.94,0,0.346,rejected,no
6981,18,other,general,gujarat,architecture,cet,45,68.56,9,0.328,admitted,yes
6982,19,male,sc,odisha,engineering,cet,23,59.41,1,0.102,rejected,no
6983,20,other,sc,andhra pradesh,medical,neet,423,51.76,0,0.297,admitted,no
6984,17,other,obc,karnataka,arts,none,0,97.33,6,0.452,rejected,no
6985,20,female,ews,punjab,law,none,0,57.02,7,0.178,rejected,no
6986,20,male,general,rajasthan,science,cet,150,77.09,1,0.315,rejected,no
6987,19,female,obc,maharashtra,engineering,jee,117,76.71,8,0.417,admitted,yes
6988,19,female,st,haryana,nursing,none,0,70.44,8,0.293,admitted,yes
6989,18,female,obc,madhya pradesh,management,none,0,81.17,7,0.353,rejected,no
6990,17,female,general,chhattisgarh,agriculture,cet,125,67.21,8,0.354,admitted,yes
6991,19,other,general,tripura,commerce,none,0,56.13,5,0.135,rejected,no
6992,20,female,obc,tamil nadu,pharmacy,cet,110,64.99,3,0.237,admitted,no
6993,17,female,obc,odisha,architecture,cet,189,98.9,10,0.663,admitted,yes
6994,19,other,st,himachal pradesh,commerce,cet,58,84.3,9,0.451,rejected,no
6995,19,other,general,bihar,architecture,cet,57,65.66,2,0.188,rejected,no
6996,20,female,st,arunachal pradesh,pharmacy,cet,132,57.91,2,0.182,rejected,no
6997,18,male,obc,jharkhand,agriculture,cet,34,82.28,4,0.329,admitted,no
6998,18,other,general,sikkim,agriculture,cet,154,68.12,9,0.398,admitted,yes
6999,18,female,general,jharkhand,nursing,none,0,61.98,0,0.087,rejected,no
7000,20,female,st,rajasthan,pharmacy,cet,58,71.97,6,0.307,rejected,no
7001,20,other,st,chhattisgarh,engineering,jee,135,63.56,10,0.37,rejected,no
7002,18,female,general,rajasthan,computer applications,cet,48,65.4,1,0.162,rejected,no
7003,20,other,obc,assam,arts,none,0,63.09,5,0.185,rejected,no
7004,19,female,st,himachal pradesh,management,none,0,81.33,9,0.39,rejected,no
7005,18,other,ews,bihar,management,none,0,92.09,7,0.432,admitted,yes
7006,17,male,st,meghalaya,medical,neet,512,78.11,4,0.621,rejected,no
7007,19,other,st,chhattisgarh,science,cet,172,92.06,0,0.421,rejected,no
7008,19,male,st,andhra pradesh,computer applications,none,0,82.49,0,0.235,rejected,no
7009,20,other,obc,himachal pradesh,pharmacy,none,0,79.22,6,0.321,rejected,no
7010,19,male,general,andhra pradesh,science,none,0,98.13,4,0.422,rejected,no
7011,17,other,sc,jharkhand,agriculture,cet,138,89.01,9,0.539,rejected,no
7012,19,other,sc,gujarat,agriculture,cet,128,59.46,4,0.227,admitted,no
7013,19,other,ews,tripura,science,none,0,79.55,2,0.25,rejected,no
7014,18,other,obc,maharashtra,commerce,none,0,56.03,7,0.17,rejected,no
7015,18,female,ews,kerala,science,none,0,50.44,4,0.073,rejected,no
7016,20,male,sc,meghalaya,pharmacy,cet,196,71.09,3,0.339,rejected,no
7017,19,other,sc,bihar,computer applications,none,0,63.38,9,0.26,admitted,yes
7018,19,female,ews,bihar,commerce,none,0,96.11,8,0.48,admitted,yes
7019,18,other,sc,chhattisgarh,engineering,cet,101,94.21,8,0.534,rejected,no
7020,18,other,general,tamil nadu,engineering,jee,76,82.99,10,0.472,admitted,yes
7021,19,other,obc,punjab,commerce,none,0,51.45,4,0.083,rejected,no
7022,20,female,sc,tripura,computer applications,cet,149,55.41,2,0.175,rejected,no
7023,19,female,obc,sikkim,arts,none,0,62.84,4,0.165,rejected,no
7024,19,female,general,bihar,management,none,0,82.46,0,0.235,rejected,no
7025,17,female,obc,chhattisgarh,agriculture,cet,84,77.28,10,0.436,rejected,no
7026,20,other,sc,sikkim,nursing,cet,12,54.24,8,0.184,rejected,no
7027,17,male,general,manipur,commerce,none,0,86.15,1,0.28,rejected,no
7028,20,male,sc,meghalaya,pharmacy,cet,120,52.21,4,0.169,rejected,no
7029,18,male,st,gujarat,management,none,0,85.98,1,0.279,rejected,no
7030,20,female,sc,maharashtra,science,none,0,97.28,6,0.452,admitted,yes
7031,20,other,st,telangana,management,cet,75,68.73,6,0.295,rejected,no
7032,20,male,st,madhya pradesh,science,none,0,91.41,6,0.409,rejected,no
7033,20,other,sc,nagaland,pharmacy,none,0,99.15,6,0.465,rejected,no
7034,19,male,ews,punjab,arts,none,0,54.95,4,0.108,rejected,no
7035,20,other,st,tripura,arts,none,0,54.64,8,0.178,rejected,no
7036,17,other,ews,goa,commerce,none,0,75,9,0.344,admitted,yes
7037,17,other,st,telangana,law,cet,1,98.52,1,0.371,admitted,yes
7038,19,other,ews,meghalaya,arts,none,0,83.11,9,0.403,admitted,yes
7039,20,female,sc,sikkim,commerce,none,0,61.21,6,0.19,rejected,no
7040,20,other,general,gujarat,science,none,0,65.99,9,0.279,admitted,yes
7041,19,other,general,bihar,law,none,0,52.22,6,0.125,rejected,no
7042,19,male,ews,assam,nursing,none,0,59.38,4,0.14,rejected,no
7043,19,other,st,jharkhand,architecture,cet,69,89.19,8,0.476,admitted,yes
7044,20,other,obc,manipur,medical,neet,520,99.28,8,0.7310099999999984,admitted,yes
7045,20,male,sc,haryana,engineering,jee,276,96.13,0,0.52,admitted,yes
7046,17,other,general,gujarat,management,none,0,64.06,7,0.229,rejected,no
7047,19,male,ews,sikkim,pharmacy,cet,183,96.37,2,0.496,rejected,no
7048,18,female,sc,punjab,pharmacy,none,0,60.48,1,0.094,rejected,no
7049,20,other,obc,mizoram,arts,cet,65,61.16,5,0.215,rejected,no
7050,19,other,obc,mizoram,pharmacy,none,0,56.43,3,0.101,rejected,no
7051,20,female,general,tamil nadu,architecture,none,0,85.5,2,0.294,admitted,yes
7052,18,other,st,goa,architecture,cet,176,62.69,4,0.283,admitted,no
7053,19,male,obc,tripura,nursing,cet,60,73.76,5,0.303,admitted,no
7054,17,other,general,tamil nadu,agriculture,cet,16,66.21,9,0.291,rejected,no
7055,20,male,ews,himachal pradesh,agriculture,none,0,56.14,3,0.099,rejected,no
7056,17,other,sc,jharkhand,management,cet,188,59.31,4,0.266,admitted,no
7057,18,other,general,chhattisgarh,management,none,0,57.94,2,0.094,rejected,no
7058,20,female,obc,odisha,commerce,none,0,61.23,6,0.19,rejected,no
7059,20,male,sc,haryana,agriculture,cet,83,67.23,6,0.289,rejected,no
7060,18,female,obc,gujarat,commerce,cet,165,75.4,9,0.458,rejected,no
7061,18,male,ews,nagaland,medical,neet,625,60.83,5,0.59,rejected,no
7062,17,other,ews,goa,computer applications,cet,147,82.85,8,0.482,rejected,no
7063,20,female,ews,assam,arts,cet,76,62.97,4,0.218,rejected,no
7064,17,other,sc,tamil nadu,law,cet,11,60.02,3,0.134,admitted,no
7065,17,other,ews,arunachal pradesh,architecture,none,0,94.63,7,0.451,admitted,yes
7066,18,male,obc,telangana,management,cet,165,61.83,2,0.233,rejected,no
7067,17,other,sc,nagaland,engineering,jee,74,65.17,10,0.341,admitted,yes
7068,17,male,st,jharkhand,arts,cet,182,73.86,8,0.441,rejected,no
7069,19,male,sc,manipur,computer applications,none,0,94.85,3,0.38,rejected,no
7070,19,male,ews,himachal pradesh,management,none,0,91.59,3,0.356,rejected,no
7071,18,female,general,karnataka,architecture,cet,39,61.36,6,0.217,rejected,no
7072,20,other,sc,odisha,law,none,0,50.52,6,0.112,rejected,no
7073,19,other,ews,telangana,arts,none,0,69.27,6,0.248,rejected,no
7074,17,male,general,goa,law,none,0,68.79,2,0.172,rejected,no
7075,19,male,obc,maharashtra,science,none,0,60.37,9,0.238,rejected,no
7076,19,male,ews,tamil nadu,nursing,cet,16,77.82,4,0.285,rejected,no
7077,20,other,st,andhra pradesh,science,none,0,95.8,5,0.423,rejected,no
7078,17,female,obc,andhra pradesh,law,cet,169,52.52,3,0.186,rejected,no
7079,17,male,obc,meghalaya,computer applications,none,0,88.07,3,0.33,rejected,no
7080,18,male,obc,bihar,science,cet,20,56.2,1,0.076,rejected,no
7081,18,male,st,uttar pradesh,nursing,cet,186,92.41,1,0.451,admitted,yes
7082,20,other,general,bihar,pharmacy,none,0,88.14,7,0.404,rejected,no
7083,19,female,obc,punjab,medical,neet,146,80.32,4,0.391,rejected,no
7084,19,female,general,himachal pradesh,engineering,cet,135,93.41,7,0.533,admitted,yes
7085,19,other,st,tripura,commerce,none,0,85.66,7,0.386,admitted,yes
7086,20,male,ews,tamil nadu,commerce,none,0,94.87,0,0.325,admitted,yes
7087,18,male,general,rajasthan,engineering,cet,66,79.73,6,0.369,rejected,no
7088,17,male,ews,mizoram,architecture,cet,170,59.46,7,0.31,rejected,no
7089,17,male,ews,goa,pharmacy,cet,53,74.27,10,0.393,rejected,no
7090,18,other,sc,assam,engineering,cet,95,62.88,7,0.284,rejected,no
7091,19,other,general,gujarat,computer applications,cet,129,96.32,6,0.532,rejected,no
7092,18,female,st,assam,law,none,0,65.35,8,0.256,rejected,no
7093,18,other,sc,rajasthan,architecture,cet,27,79.58,8,0.378,admitted,yes
7094,18,female,ews,haryana,architecture,none,0,70.67,2,0.186,rejected,no
7095,20,male,obc,kerala,agriculture,cet,78,54.45,7,0.211,rejected,no
7096,20,male,sc,mizoram,science,none,0,61.09,4,0.153,rejected,no
7097,17,male,ews,odisha,engineering,jee,221,57.97,2,0.243,rejected,no
7098,17,other,st,meghalaya,science,none,0,70.51,5,0.239,rejected,no
7099,17,female,st,punjab,management,none,0,73.7,0,0.172,rejected,no
7100,20,other,ews,assam,management,cet,199,63.56,0,0.232,rejected,no
7101,18,male,sc,haryana,commerce,cet,176,94.45,4,0.513,admitted,yes
7102,20,other,general,punjab,nursing,cet,195,54.32,6,0.271,rejected,no
7103,19,male,ews,odisha,management,cet,173,71.59,8,0.418,rejected,no
7104,19,female,general,mizoram,commerce,none,0,52.93,0,0.04199,rejected,no
7105,18,female,sc,tripura,nursing,cet,146,83.89,4,0.417,rejected,no
7106,18,other,st,uttar pradesh,science,none,0,67.58,6,0.236,rejected,no
7107,17,female,st,assam,engineering,jee,61,92.25,6,0.456,rejected,no
7108,19,other,st,manipur,nursing,none,0,86.95,10,0.449,rejected,no
7109,18,female,sc,telangana,law,none,0,67.83,9,0.292,rejected,no
7110,18,female,general,himachal pradesh,agriculture,none,0,97.6,1,0.363,admitted,yes
7111,17,other,general,arunachal pradesh,agriculture,none,0,78.9,8,0.355,rejected,no
7112,20,other,obc,bihar,nursing,none,0,67.45,2,0.163,rejected,no
7113,20,male,ews,odisha,computer applications,cet,34,69.48,3,0.218,rejected,no
7114,18,other,st,telangana,engineering,cet,192,84.64,10,0.562,rejected,no
7115,19,female,sc,odisha,pharmacy,none,0,72.23,9,0.324,admitted,yes
7116,20,other,sc,andhra pradesh,nursing,cet,24,82.4,1,0.269,rejected,no
7117,19,female,obc,karnataka,computer applications,none,0,63.35,6,0.205,admitted,no
7118,19,other,ews,jharkhand,agriculture,none,0,60.73,4,0.15,rejected,no
7119,18,other,sc,telangana,computer applications,none,0,79.9,4,0.289,rejected,no
7120,19,female,ews,maharashtra,commerce,none,0,66.21,5,0.208,admitted,no
7121,19,other,general,gujarat,computer applications,cet,88,92.17,10,0.547,admitted,yes
7122,19,female,sc,manipur,architecture,none,0,92.78,5,0.401,rejected,no
7123,19,other,st,punjab,pharmacy,cet,35,66.55,2,0.18,rejected,no
7124,19,male,st,meghalaya,science,none,0,54.21,8,0.175,rejected,no
7125,17,other,general,karnataka,medical,neet,355,69.12,1,0.396,admitted,no
7126,20,female,st,odisha,law,none,0,57.44,3,0.108,rejected,no
7127,20,female,ews,haryana,science,cet,66,95.69,5,0.467,admitted,yes
7128,17,female,general,bihar,architecture,none,0,88.09,1,0.294,admitted,yes
7129,18,other,obc,tamil nadu,commerce,cet,99,61.6,0,0.15,rejected,no
7130,20,female,sc,odisha,medical,neet,611,78.14,3,0.67,rejected,no
7131,18,male,obc,punjab,engineering,jee,67,65.19,4,0.228,rejected,no
7132,20,other,sc,telangana,nursing,none,0,91.23,2,0.335,rejected,no
7133,20,female,ews,odisha,medical,neet,634,99.53,5,0.7310099999999984,admitted,yes
7134,20,male,ews,andhra pradesh,nursing,cet,98,81.93,6,0.406,rejected,no
7135,17,male,st,sikkim,pharmacy,cet,72,58.76,2,0.148,rejected,no
7136,18,other,ews,andhra pradesh,agriculture,none,0,58.8,7,0.191,rejected,no
7137,19,male,ews,odisha,agriculture,cet,115,78.23,0,0.282,admitted,no
7138,20,male,general,uttar pradesh,medical,neet,577,83.42,5,0.721,rejected,no
7139,17,female,obc,karnataka,pharmacy,cet,187,97.74,7,0.599,admitted,yes
7140,18,male,ews,himachal pradesh,management,none,0,64.86,10,0.289,admitted,yes
7141,17,female,sc,tripura,architecture,cet,43,61.58,5,0.203,rejected,no
7142,20,male,st,kerala,agriculture,cet,192,81.84,3,0.414,admitted,no
7143,20,other,sc,telangana,science,cet,132,80.23,6,0.417,admitted,no
7144,17,female,general,himachal pradesh,medical,neet,160,77.93,5,0.401,rejected,no
7145,17,male,sc,chhattisgarh,agriculture,cet,20,85.19,7,0.396,rejected,no
7146,18,female,obc,manipur,architecture,cet,27,77.04,1,0.232,admitted,no
7147,20,male,st,jharkhand,nursing,none,0,51.77,8,0.158,rejected,no
7148,18,male,ews,odisha,science,cet,17,63.79,1,0.129,rejected,no
7149,18,male,general,haryana,engineering,cet,42,94.4,8,0.495,rejected,no
7150,18,other,obc,punjab,management,none,0,84,0,0.246,rejected,no
7151,19,other,obc,jharkhand,computer applications,cet,156,85.27,7,0.488,rejected,no
7152,18,female,st,jharkhand,architecture,cet,61,74.57,8,0.364,rejected,no
7153,17,male,obc,odisha,engineering,jee,102,71.71,8,0.371,rejected,no
7154,20,male,sc,gujarat,agriculture,cet,108,90.33,6,0.474,rejected,no
7155,18,other,ews,haryana,commerce,none,0,96.66,0,0.338,rejected,no
7156,18,female,sc,manipur,law,cet,39,56.9,9,0.239,rejected,no
7157,19,male,general,himachal pradesh,engineering,jee,135,56.69,8,0.284,admitted,yes
7158,19,male,sc,jharkhand,computer applications,none,0,52.44,1,0.04199,rejected,no
7159,17,female,ews,himachal pradesh,computer applications,none,0,60.18,1,0.092,rejected,no
7160,17,male,sc,mizoram,science,none,0,90.76,7,0.423,rejected,no
7161,17,other,ews,himachal pradesh,engineering,jee,115,77.93,2,0.316,rejected,no
7162,20,male,ews,meghalaya,architecture,none,0,71.16,4,0.226,admitted,no
7163,19,male,obc,gujarat,pharmacy,none,0,74.93,4,0.253,rejected,no
7164,20,other,sc,telangana,agriculture,none,0,93.71,9,0.48,admitted,yes
7165,19,female,general,tripura,commerce,none,0,90.83,6,0.405,admitted,yes
7166,18,other,general,andhra pradesh,management,cet,1,88.51,1,0.298,rejected,no
7167,19,male,obc,assam,agriculture,cet,165,59.83,1,0.2,admitted,no
7168,19,other,sc,assam,agriculture,cet,9,83.52,7,0.376,rejected,no
7169,18,male,obc,chhattisgarh,medical,neet,543,66.05,9,0.645,rejected,no
7170,20,other,st,rajasthan,architecture,cet,145,73.52,9,0.431,rejected,no
7171,20,other,general,gujarat,arts,none,0,57.19,5,0.143,admitted,no
7172,20,female,sc,meghalaya,pharmacy,cet,74,74.44,3,0.281,admitted,no
7173,20,female,ews,gujarat,management,none,0,96.98,2,0.377,admitted,yes
7174,18,male,st,arunachal pradesh,agriculture,cet,164,83.54,3,0.408,rejected,no
7175,17,other,obc,assam,law,cet,107,51.47,8,0.227,rejected,no
7176,18,male,obc,tripura,commerce,cet,157,92.42,10,0.595,rejected,no
7177,19,male,ews,manipur,science,cet,159,83.21,10,0.529,admitted,yes
7178,20,female,sc,mizoram,management,cet,0,71.52,7,0.283,admitted,no
7179,18,male,ews,chhattisgarh,arts,none,0,71.82,5,0.249,rejected,no
7180,18,male,ews,madhya pradesh,management,none,0,88.34,6,0.387,rejected,no
7181,18,female,sc,nagaland,commerce,cet,134,63.33,2,0.223,rejected,no
7182,20,male,sc,rajasthan,computer applications,none,0,69.56,6,0.251,admitted,no
7183,17,other,obc,nagaland,management,cet,92,89.01,3,0.399,rejected,no
7184,18,other,st,meghalaya,law,none,0,94.1,0,0.32,rejected,no
7185,17,male,st,mizoram,nursing,cet,29,92.08,1,0.343,rejected,no
7186,20,male,st,jharkhand,law,none,0,79.63,9,0.378,rejected,no
7187,18,other,ews,odisha,pharmacy,none,0,92.52,1,0.326,admitted,yes
7188,17,male,st,haryana,engineering,cet,186,85.59,2,0.42,rejected,no
7189,18,female,general,odisha,architecture,cet,66,91.4,1,0.363,admitted,yes
7190,17,other,obc,kerala,nursing,cet,198,63.71,10,0.414,rejected,no
7191,18,female,sc,meghalaya,pharmacy,none,0,53.3,6,0.132,rejected,no
7192,20,male,st,madhya pradesh,arts,none,0,98.52,5,0.443,rejected,no
7193,19,male,ews,manipur,architecture,cet,109,86.57,4,0.411,admitted,yes
7194,20,female,sc,odisha,pharmacy,cet,195,93.2,4,0.517,admitted,yes
7195,19,female,ews,haryana,science,cet,132,82.15,4,0.394,admitted,no
7196,20,male,obc,madhya pradesh,science,cet,175,68.04,9,0.412,rejected,no
7197,18,female,general,karnataka,agriculture,none,0,74.17,2,0.211,admitted,no
7198,20,female,sc,andhra pradesh,architecture,cet,18,85.11,9,0.43,admitted,yes
7199,17,male,general,tamil nadu,agriculture,cet,127,81.06,9,0.474,admitted,yes
7200,18,other,sc,nagaland,arts,none,0,51.25,1,0.04199,rejected,no
7201,19,other,obc,arunachal pradesh,nursing,cet,148,82.86,4,0.41,rejected,no
7202,18,other,general,arunachal pradesh,architecture,cet,175,71.48,10,0.455,admitted,yes
7203,18,female,st,tripura,agriculture,cet,196,90.08,0,0.423,rejected,no
7204,17,female,st,tamil nadu,management,none,0,92.11,0,0.305,rejected,no
